direction,sweep_time,sweep_source,sweep_extreme,break_time,block_time,block_top,block_bottom,entry,sl,tp,outcome,sweep_time_thai,break_time_thai,block_time_thai
-1,2024-09-18 10:40:00,asian,2577.385,2024-09-18 12:30:00,2024-09-18 11:40:00,2579.945,2577.685,,,,sl_too_tight,2024-09-18 17:40:00,2024-09-18 19:30:00,2024-09-18 18:40:00
1,2024-09-23 07:40:00,asian,2614.528,2024-09-23 09:35:00,2024-09-23 07:45:00,2616.665,2613.685,2616.665,2613.5398999999998,2622.9152000000004,signal,2024-09-23 14:40:00,2024-09-23 16:35:00,2024-09-23 14:45:00
-1,2024-09-23 13:40:00,asian,2631.655,2024-09-23 15:00:00,2024-09-23 14:25:00,2634.715,2632.845,,,,sl_too_tight,2024-09-23 20:40:00,2024-09-23 22:00:00,2024-09-23 21:25:00
-1,2024-10-01 13:35:00,prev_day,2668.185,2024-10-01 15:05:00,2024-10-01 13:50:00,2670.504,2664.865,2664.865,2670.9471642857143,2652.700671428571,signal,2024-10-01 20:35:00,2024-10-01 22:05:00,2024-10-01 20:50:00
1,2024-10-02 12:25:00,asian,2643.648,2024-10-02 12:30:00,2024-10-02 12:25:00,2650.595,2643.648,2650.595,2643.405885714286,2664.9732285714276,signal,2024-10-02 19:25:00,2024-10-02 19:30:00,2024-10-02 19:25:00
-1,2024-10-08 11:10:00,asian,2648.565,2024-10-08 12:30:00,2024-10-08 12:10:00,2652.265,2648.795,2648.795,2652.537792857143,2641.3094142857144,signal,2024-10-08 18:10:00,2024-10-08 19:30:00,2024-10-08 19:10:00
1,2024-10-17 12:30:00,asian,2672.914,2024-10-17 13:05:00,2024-10-17 12:30:00,2679.265,2672.914,2679.265,2672.6246285714287,2692.545742857142,signal,2024-10-17 19:30:00,2024-10-17 20:05:00,2024-10-17 19:30:00
-1,2024-10-24 07:15:00,asian,2736.948,2024-10-24 07:45:00,2024-10-24 07:10:00,2736.465,2735.248,,,,sl_too_tight,2024-10-24 14:15:00,2024-10-24 14:45:00,2024-10-24 14:10:00
1,2024-10-30 12:15:00,asian,2773.125,2024-10-30 12:45:00,2024-10-30 12:15:00,2777.478,2773.125,2777.478,2772.909842857143,2786.6143142857145,signal,2024-10-30 19:15:00,2024-10-30 19:45:00,2024-10-30 19:15:00
-1,2024-11-01 12:30:00,asian,2758.998,2024-11-01 14:20:00,2024-11-01 13:05:00,2761.345,2757.534,2757.534,2761.6930285714284,2749.2159428571435,signal,2024-11-01 19:30:00,2024-11-01 21:20:00,2024-11-01 20:05:00
-1,2024-11-05 14:35:00,prev_day,2749.875,2024-11-05 15:00:00,2024-11-05 14:30:00,2749.628,2746.528,2746.528,2749.904578571429,2739.7748428571417,signal,2024-11-05 21:35:00,2024-11-05 22:00:00,2024-11-05 21:30:00
-1,2024-11-13 13:30:00,asian,2618.628,2024-11-13 14:35:00,2024-11-13 13:30:00,2618.628,2608.415,2608.415,2619.050321428572,2587.1443571428563,signal,2024-11-13 20:30:00,2024-11-13 21:35:00,2024-11-13 20:30:00
-1,2024-11-15 11:50:00,asian,2573.158,2024-11-15 12:15:00,2024-11-15 11:45:00,2573.158,2571.498,,,,sl_too_tight,2024-11-15 18:50:00,2024-11-15 19:15:00,2024-11-15 18:45:00
1,2024-12-04 08:35:00,asian,2636.515,2024-12-04 09:25:00,2024-12-04 08:30:00,2638.905,2637.635,,,,sl_too_tight,2024-12-04 15:35:00,2024-12-04 16:25:00,2024-12-04 15:30:00
-1,2024-12-06 08:55:00,asian,2645.065,2024-12-06 10:05:00,2024-12-06 09:05:00,2645.535,2642.818,,,,sl_too_tight,2024-12-06 15:55:00,2024-12-06 17:05:00,2024-12-06 16:05:00
-1,2024-12-19 07:20:00,asian,2618.425,2024-12-19 08:00:00,2024-12-19 07:25:00,2622.435,2617.215,2617.215,2622.7129214285715,2606.2191571428575,signal,2024-12-19 14:20:00,2024-12-19 15:00:00,2024-12-19 14:25:00
-1,2024-12-27 07:10:00,asian,2637.298,2024-12-27 07:55:00,2024-12-27 07:30:00,2638.105,2635.105,2635.105,2638.2634714285714,2628.7880571428573,signal,2024-12-27 14:10:00,2024-12-27 14:55:00,2024-12-27 14:30:00
1,2025-01-03 07:05:00,asian,2655.428,2025-01-03 09:00:00,2025-01-03 08:45:00,2653.335,2649.925,2653.335,2649.7175142857145,2660.569971428571,signal,2025-01-03 14:05:00,2025-01-03 16:00:00,2025-01-03 15:45:00
-1,2025-01-06 11:35:00,asian,2647.954,2025-01-06 13:25:00,2025-01-06 11:40:00,2649.265,2643.848,2643.848,2649.567892857143,2632.408214285714,signal,2025-01-06 18:35:00,2025-01-06 20:25:00,2025-01-06 18:40:00
1,2025-01-10 13:35:00,asian,2663.205,2025-01-10 13:55:00,2025-01-10 13:30:00,2676.608,2663.205,2676.608,2662.7452785714286,2704.3334428571434,signal,2025-01-10 20:35:00,2025-01-10 20:55:00,2025-01-10 20:30:00
1,2025-01-17 07:50:00,asian,2708.525,2025-01-17 08:40:00,2025-01-17 07:45:00,2710.479,2709.508,,,,sl_too_tight,2025-01-17 14:50:00,2025-01-17 15:40:00,2025-01-17 14:45:00
1,2025-01-31 08:55:00,asian,2791.385,2025-01-31 09:30:00,2025-01-31 08:50:00,2793.745,2792.548,,,,sl_too_tight,2025-01-31 15:55:00,2025-01-31 16:30:00,2025-01-31 15:50:00
-1,2025-02-17 09:15:00,asian,2905.955,2025-02-17 10:20:00,2025-02-17 09:20:00,2906.215,2903.095,2903.095,2906.368885714286,2896.5472285714272,signal,2025-02-17 16:15:00,2025-02-17 17:20:00,2025-02-17 16:20:00
-1,2025-03-03 12:35:00,prev_day,2877.478,2025-03-03 13:00:00,2025-03-03 12:30:00,2877.295,2875.855,,,,sl_too_tight,2025-03-03 19:35:00,2025-03-03 20:00:00,2025-03-03 19:30:00
-1,2025-03-11 13:50:00,prev_day,2922.048,2025-03-11 14:30:00,2025-03-11 13:45:00,2922.048,2917.525,2917.525,2922.402614285714,2907.769771428572,signal,2025-03-11 20:50:00,2025-03-11 21:30:00,2025-03-11 20:45:00
1,2025-03-13 07:10:00,asian,2934.575,2025-03-13 08:10:00,2025-03-13 07:40:00,2934.695,2933.425,,,,sl_too_tight,2025-03-13 14:10:00,2025-03-13 15:10:00,2025-03-13 14:40:00
1,2025-03-19 08:40:00,asian,3026.765,2025-03-19 10:15:00,2025-03-19 09:00:00,3027.218,3024.128,3027.218,3023.9661214285716,3033.7217571428564,signal,2025-03-19 15:40:00,2025-03-19 17:15:00,2025-03-19 16:00:00
-1,2025-03-24 07:10:00,asian,3026.315,2025-03-24 07:30:00,2025-03-24 07:20:00,3028.725,3026.165,,,,sl_too_tight,2025-03-24 14:10:00,2025-03-24 14:30:00,2025-03-24 14:20:00
-1,2025-03-25 14:10:00,prev_day,3035.905,2025-03-25 14:55:00,2025-03-25 14:05:00,3035.905,3033.605,,,,sl_too_tight,2025-03-25 21:10:00,2025-03-25 21:55:00,2025-03-25 21:05:00
-1,2025-03-26 07:05:00,asian,3027.348,2025-03-26 08:50:00,2025-03-26 08:00:00,3031.945,3030.318,,,,sl_too_tight,2025-03-26 14:05:00,2025-03-26 15:50:00,2025-03-26 15:00:00
-1,2025-04-08 11:50:00,asian,3016.825,2025-04-08 12:20:00,2025-04-08 11:55:00,3019.345,3014.682,3014.682,3019.760707142857,3004.5245857142854,signal,2025-04-08 18:50:00,2025-04-08 19:20:00,2025-04-08 18:55:00
1,2025-04-14 10:25:00,prev_day,3206.035,2025-04-14 12:00:00,2025-04-14 10:30:00,3210.935,3206.025,3210.935,3205.7140714285715,3221.376857142857,signal,2025-04-14 17:25:00,2025-04-14 19:00:00,2025-04-14 17:30:00
1,2025-04-29 12:20:00,asian,3300.265,2025-04-29 12:50:00,2025-04-29 12:15:00,3309.995,3305.715,3309.995,3305.281428571429,3319.422142857142,signal,2025-04-29 19:20:00,2025-04-29 19:50:00,2025-04-29 19:15:00
-1,2025-05-09 07:10:00,asian,3331.995,2025-05-09 08:15:00,2025-05-09 07:05:00,3329.515,3326.535,3326.535,3329.8850714285713,3319.834857142857,signal,2025-05-09 14:10:00,2025-05-09 15:15:00,2025-05-09 14:05:00
-1,2025-05-23 07:00:00,asian,3332.648,2025-05-23 08:00:00,2025-05-23 07:45:00,3334.135,3330.395,3330.395,3334.40855,3322.3678999999997,signal,2025-05-23 14:00:00,2025-05-23 15:00:00,2025-05-23 14:45:00
-1,2025-05-23 11:50:00,prev_day,3349.448,2025-05-23 13:30:00,2025-05-23 13:00:00,3364.398,3356.725,3356.725,3365.1131285714287,3339.9487428571424,signal,2025-05-23 18:50:00,2025-05-23 20:30:00,2025-05-23 20:00:00
1,2025-06-03 12:05:00,asian,3349.935,2025-06-03 12:40:00,2025-06-03 12:15:00,3353.905,3350.188,3353.905,3349.8584571428573,3361.998085714286,signal,2025-06-03 19:05:00,2025-06-03 19:40:00,2025-06-03 19:15:00
1,2025-06-16 07:20:00,asian,3409.165,2025-06-16 08:15:00,2025-06-16 07:10:00,3415.648,3409.165,3415.648,3408.8254357142855,3429.2931285714294,signal,2025-06-16 14:20:00,2025-06-16 15:15:00,2025-06-16 14:10:00
-1,2025-06-25 07:40:00,asian,3335.798,2025-06-25 09:05:00,2025-06-25 07:40:00,3335.798,3332.765,3332.765,3335.9948142857143,3326.305371428571,signal,2025-06-25 14:40:00,2025-06-25 16:05:00,2025-06-25 14:40:00
1,2025-06-26 13:40:00,prev_day,3309.695,2025-06-26 13:45:00,2025-06-26 13:35:00,3315.148,3309.695,3315.148,3309.066685714286,3327.3106285714284,signal,2025-06-26 20:40:00,2025-06-26 20:45:00,2025-06-26 20:35:00
1,2025-07-02 07:10:00,asian,3327.805,2025-07-02 08:15:00,2025-07-02 07:20:00,3330.398,3327.448,3330.398,3327.187457142857,3336.8190857142863,signal,2025-07-02 14:10:00,2025-07-02 15:15:00,2025-07-02 14:20:00
-1,2025-07-10 07:10:00,asian,3329.285,2025-07-10 07:40:00,2025-07-10 07:05:00,3329.285,3326.725,,,,sl_too_tight,2025-07-10 14:10:00,2025-07-10 14:40:00,2025-07-10 14:05:00
-1,2025-07-16 08:10:00,asian,3342.215,2025-07-16 10:05:00,2025-07-16 09:00:00,3342.455,3341.305,,,,sl_too_tight,2025-07-16 15:10:00,2025-07-16 17:05:00,2025-07-16 16:00:00
1,2025-07-17 07:20:00,asian,3327.675,2025-07-17 08:20:00,2025-07-17 07:55:00,3326.715,3324.955,,,,sl_too_tight,2025-07-17 14:20:00,2025-07-17 15:20:00,2025-07-17 14:55:00
-1,2025-07-30 09:55:00,asian,3333.815,2025-07-30 10:15:00,2025-07-30 09:50:00,3333.035,3330.565,,,,sl_too_tight,2025-07-30 16:55:00,2025-07-30 17:15:00,2025-07-30 16:50:00
-1,2025-07-31 07:55:00,asian,3309.505,2025-07-31 09:25:00,2025-07-31 08:20:00,3314.705,3310.548,3310.548,3314.9643071428573,3301.715385714285,signal,2025-07-31 14:55:00,2025-07-31 16:25:00,2025-07-31 15:20:00
-1,2025-08-13 07:25:00,prev_day,3360.598,2025-08-13 08:00:00,2025-08-13 07:30:00,3360.798,3358.498,,,,sl_too_tight,2025-08-13 14:25:00,2025-08-13 15:00:00,2025-08-13 14:30:00
-1,2025-08-20 07:20:00,asian,3327.295,2025-08-20 08:10:00,2025-08-20 07:15:00,3327.295,3325.348,,,,sl_too_tight,2025-08-20 14:20:00,2025-08-20 15:10:00,2025-08-20 14:15:00
1,2025-08-29 07:25:00,asian,3406.515,2025-08-29 08:00:00,2025-08-29 07:30:00,3408.065,3406.215,,,,sl_too_tight,2025-08-29 14:25:00,2025-08-29 15:00:00,2025-08-29 14:30:00
1,2025-09-05 08:15:00,asian,3544.695,2025-09-05 09:15:00,2025-09-05 08:55:00,3546.355,3544.605,,,,sl_too_tight,2025-09-05 15:15:00,2025-09-05 16:15:00,2025-09-05 15:55:00
-1,2025-09-25 07:40:00,asian,3751.905,2025-09-25 09:25:00,2025-09-25 08:15:00,3761.425,3757.109,3757.109,3761.7182142857146,3747.8905714285706,signal,2025-09-25 14:40:00,2025-09-25 16:25:00,2025-09-25 15:15:00
1,2025-09-25 13:55:00,asian,3721.915,2025-09-25 14:20:00,2025-09-25 13:45:00,3728.775,3721.915,3728.775,3721.283907142857,3743.757185714286,signal,2025-09-25 20:55:00,2025-09-25 21:20:00,2025-09-25 20:45:00
1,2025-11-20 08:20:00,asian,4038.605,2025-11-20 08:55:00,2025-11-20 08:15:00,4050.355,4042.315,4050.355,4041.5735,4067.918,signal,2025-11-20 15:20:00,2025-11-20 15:55:00,2025-11-20 15:15:00
1,2025-11-25 08:35:00,asian,4121.115,2025-11-25 10:00:00,2025-11-25 08:50:00,4124.155,4109.415,4124.155,4108.925278571429,4154.6144428571415,signal,2025-11-25 15:35:00,2025-11-25 17:00:00,2025-11-25 15:50:00
1,2025-11-28 08:05:00,asian,4161.485,2025-11-28 10:05:00,2025-11-28 08:20:00,4167.476,4161.169,4167.476,4160.5993285714285,4181.229342857142,signal,2025-11-28 15:05:00,2025-11-28 17:05:00,2025-11-28 15:20:00
-1,2025-12-02 14:25:00,asian,4230.365,2025-12-02 15:15:00,2025-12-02 14:25:00,4230.365,4224.165,4224.165,4231.049735714286,4210.395528571428,signal,2025-12-02 21:25:00,2025-12-02 22:15:00,2025-12-02 21:25:00
-1,2025-12-16 14:00:00,asian,4319.778,2025-12-16 15:15:00,2025-12-16 15:05:00,4334.935,4329.105,4329.105,4335.688621428571,4315.937757142856,signal,2025-12-16 21:00:00,2025-12-16 22:15:00,2025-12-16 22:05:00
1,2025-12-17 10:35:00,asian,4306.305,2025-12-17 12:15:00,2025-12-17 10:35:00,4313.465,4306.305,4313.465,4306.037357142857,4328.320285714286,signal,2025-12-17 17:35:00,2025-12-17 19:15:00,2025-12-17 17:35:00
1,2025-12-18 08:55:00,asian,4321.665,2025-12-18 10:40:00,2025-12-18 09:50:00,4323.155,4320.785,,,,sl_too_tight,2025-12-18 15:55:00,2025-12-18 17:40:00,2025-12-18 16:50:00
1,2025-12-23 14:05:00,asian,4454.398,2025-12-23 15:35:00,2025-12-23 15:00:00,4450.365,4429.975,4450.365,4428.908021428571,4493.278957142857,signal,2025-12-23 21:05:00,2025-12-23 22:35:00,2025-12-23 22:00:00
-1,2025-12-30 07:50:00,asian,4383.035,2025-12-30 08:20:00,2025-12-30 07:45:00,4381.505,4375.775,4375.775,4382.067664285714,4363.18967142857,signal,2025-12-30 14:50:00,2025-12-30 15:20:00,2025-12-30 14:45:00
1,2026-01-08 12:00:00,asian,4414.775,2026-01-08 12:40:00,2026-01-08 12:10:00,4419.295,4411.898,4419.295,4411.374042857143,4435.136914285715,signal,2026-01-08 19:00:00,2026-01-08 19:40:00,2026-01-08 19:10:00
-1,2026-02-18 07:10:00,asian,4942.095,2026-02-18 07:45:00,2026-02-18 07:05:00,4938.955,4933.085,4933.085,4939.438942857143,4920.377114285714,signal,2026-02-18 14:10:00,2026-02-18 14:45:00,2026-02-18 14:05:00
1,2026-02-23 07:25:00,asian,5125.378,2026-02-23 08:55:00,2026-02-23 08:25:00,5130.545,5122.218,5130.545,5121.618114285714,5148.398771428572,signal,2026-02-23 14:25:00,2026-02-23 15:55:00,2026-02-23 15:25:00
1,2026-02-24 13:40:00,asian,5133.085,2026-02-24 15:15:00,2026-02-24 14:10:00,5121.585,5093.225,5121.585,5091.9886857142865,5180.777628571427,signal,2026-02-24 20:40:00,2026-02-24 22:15:00,2026-02-24 21:10:00
-1,2026-03-04 10:20:00,asian,5202.048,2026-03-04 12:15:00,2026-03-04 12:00:00,5205.995,5191.935,5191.935,5206.6531428571425,5162.498714285716,signal,2026-03-04 17:20:00,2026-03-04 19:15:00,2026-03-04 19:00:00
1,2026-03-11 07:35:00,asian,5184.935,2026-03-11 08:10:00,2026-03-11 07:35:00,5194.005,5184.935,5194.005,5184.413142857144,5213.188714285713,signal,2026-03-11 14:35:00,2026-03-11 15:10:00,2026-03-11 14:35:00
-1,2026-03-16 14:05:00,asian,5037.715,2026-03-16 14:25:00,2026-03-16 14:05:00,5037.715,5029.795,5029.795,5038.530885714285,5012.323228571429,signal,2026-03-16 21:05:00,2026-03-16 21:25:00,2026-03-16 21:05:00
1,2026-03-25 09:45:00,asian,4527.665,2026-03-25 10:50:00,2026-03-25 09:45:00,4551.105,4527.665,4551.105,4526.879207142857,4599.556585714285,signal,2026-03-25 16:45:00,2026-03-25 17:50:00,2026-03-25 16:45:00
1,2026-04-10 08:55:00,asian,4730.205,2026-04-10 09:15:00,2026-04-10 08:45:00,4743.755,4732.805,4743.755,4732.151685714286,4766.961628571428,signal,2026-04-10 15:55:00,2026-04-10 16:15:00,2026-04-10 15:45:00
-1,2026-04-13 07:05:00,asian,4738.465,2026-04-13 08:35:00,2026-04-13 07:45:00,4738.845,4731.775,4731.775,4739.327714285714,4716.669571428571,signal,2026-04-13 14:05:00,2026-04-13 15:35:00,2026-04-13 14:45:00
1,2026-04-15 07:10:00,asian,4803.715,2026-04-15 08:50:00,2026-04-15 07:00:00,4813.418,4803.715,4813.418,4803.234185714286,4833.785628571428,signal,2026-04-15 14:10:00,2026-04-15 15:50:00,2026-04-15 14:00:00
1,2026-04-16 13:55:00,prev_day,4784.745,2026-04-16 15:05:00,2026-04-16 14:40:00,4790.175,4772.898,4790.175,4771.9632357142855,4826.59852857143,signal,2026-04-16 20:55:00,2026-04-16 22:05:00,2026-04-16 21:40:00
